accident_date,accident_time,expw_step,weather_state,injur_man,injur_femel,dead_man,dead_femel,cause
2022-03-28,10:13:13,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-03-28,19:14:14,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-03-28,14:50:50,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-27,03:30:30,ฉลองรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-27,22:13:13,ฉลองรัช,ปกติ,0,0,0,0,เบรคขัดข้อง
2022-03-27,14:49:49,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-26,01:44:44,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2022-03-26,15:55:55,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-03-26,02:49:49,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ยางแตก
2022-03-25,10:35:35,ศรีรัช,ปกติ,0,0,0,0,ยางแตก
2022-03-25,18:19:19,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-25,05:30:30,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-03-25,08:30:30,บางพลี-สุขสวัสดิ์,ฝนตก,0,0,0,0,ขับรถกระชั้นชิด
2022-03-25,11:52:52,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-03-24,02:19:19,ศรีรัช,ฝนตก,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-03-24,11:48:48,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-24,15:48:48,เฉลิมมหานคร,ปกติ,0,2,0,0,ยางระเบิด
2022-03-23,08:12:12,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2022-03-22,12:20:20,ศรีรัช,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-03-22,15:56:56,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-22,13:08:08,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ยางแตก
2022-03-21,11:30:30,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-03-21,08:46:46,ฉลองรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-21,08:09:09,อุดรรัถยา,ปกติ,0,0,0,0,ขับรถถอยหลัง
2022-03-21,12:52:52,อุดรรัถยา,ปกติ,0,0,0,0,ยางแตก
2022-03-21,10:25:25,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2022-03-21,13:32:32,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-03-20,20:57:57,ศรีรัช,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-03-20,16:30:30,บูรพาวิถี,ปกติ,0,0,0,0,ยางแตก
2022-03-20,02:25:25,อุดรรัถยา,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-03-20,20:43:43,อุดรรัถยา,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-03-20,00:14:14,เฉลิมมหานคร,ฝนตก,1,0,0,0,สภาพแวดล้อม
2022-03-19,06:52:52,ศรีรัช,ปกติ,0,0,0,0,ขับรถชิดซ้ายมากไป
2022-03-19,11:42:42,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-19,11:40:40,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-03-19,11:40:40,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-19,16:53:53,บางพลี-สุขสวัสดิ์,ปกติ,0,0,1,0,หลับใน
2022-03-18,18:55:55,ฉลองรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-18,20:03:03,บูรพาวิถี,ปกติ,0,0,0,0,ระบบไฟฟ้าขัดข้อง
2022-03-17,22:08:08,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,หลับใน
2022-03-16,07:08:08,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-16,10:44:44,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-16,15:07:07,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-16,18:34:34,เฉลิมมหานคร,ปกติ,0,1,0,0,ขับรถกระชั้นชิด
2022-03-15,16:58:58,ฉลองรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-15,00:12:12,เฉลิมมหานคร,ปกติ,0,0,0,0,หลับใน
2022-03-15,08:45:45,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-15,09:45:45,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-15,16:30:30,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-15,13:29:29,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ล้อหลุด
2022-03-14,23:16:16,ศรีรัช,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-03-13,17:45:45,อุดรรัถยา,ปกติ,0,0,0,0,มึนเมา
2022-03-12,09:44:44,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-03-12,14:10:10,อุดรรัถยา,ปกติ,0,0,0,0,เบรกกะทันหัน
2022-03-11,08:58:58,ศรีรัช,ปกติ,0,0,0,0,บรรทุกเกิน/ของตกหล่น
2022-03-10,19:57:57,ศรีรัช,ปกติ,1,1,0,0,เปลี่ยนช่องทางกระทันหัน
2022-03-10,01:38:38,ฉลองรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2022-03-10,01:02:02,เฉลิมมหานคร,ปกติ,0,0,0,0,ยางหลงขวาระเบิด
2022-03-09,22:19:19,ฉลองรัช,ปกติ,0,0,0,0,ควบคุมรถไม่ได้
2022-03-09,13:35:35,เฉลิมมหานคร,ปกติ,0,0,0,0,เบรคกระทันหันเ
2022-03-09,14:55:55,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-09,16:52:52,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-08,08:41:41,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-08,01:20:20,เฉลิมมหานคร,ฝนตก,0,0,0,0,หลับใน
2022-03-07,14:19:19,ศรีรัช,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-03-07,14:27:27,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-07,15:01:01,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-07,10:19:19,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-03-06,20:54:54,ศรีรัช,ปกติ,2,1,0,0,เปลี่ยนช่องทางกระทันหัน
2022-03-05,02:20:20,ศรีรัช,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-03-05,09:32:32,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-03-05,11:36:36,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-05,07:17:17,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-04,09:25:25,เฉลิมมหานคร,ปกติ,1,0,0,0,เบรกแล้วเสียหลักพลิกคว่ำ
2022-03-04,10:06:06,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-04,10:24:24,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-04,12:36:36,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-04,18:51:51,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,เบรคขัดข้อง
2022-03-04,19:30:30,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-04,21:41:41,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ล้อหลุด
2022-03-03,12:35:35,ศรีรัช,ปกติ,0,0,0,0,ละสายตาจากการขับขี่
2022-03-03,23:13:13,เฉลิมมหานคร,ปกติ,0,0,0,0,หลับใน
2022-03-03,13:35:35,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-03-02,14:16:16,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-02,20:12:12,ศรีรัช,ปกติ,0,0,0,0,ระบบไฟฟ้าขัดข้อง
2022-03-02,00:41:41,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,หลับใน
2022-03-02,09:32:32,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-03-01,18:00:00,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-03-01,09:38:38,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-03-01,12:12:12,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-03-01,14:27:27,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-03-01,17:51:51,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,บรรทุกเกิน/ของตกหล่น
2022-02-28,16:50:50,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-02-26,23:34:34,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-02-25,09:31:31,ศรีรัช,ปกติ,0,0,0,0,เบรคขัดข้อง
2022-02-25,21:55:55,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-25,00:38:38,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-02-25,11:40:40,บูรพาวิถี,ปกติ,0,0,1,0,เปลี่ยนช่องทางกระทันหัน
2022-02-25,22:12:12,บูรพาวิถี,ปกติ,1,0,0,0,ขับขี่กระชั้นชิด
2022-02-25,14:15:15,เฉลิมมหานคร,ปกติ,0,0,0,0,เพลิงไหม้
2022-02-25,10:38:38,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-02-25,16:17:17,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ยางแตก
2022-02-25,17:17:17,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,เบรคขัดข้อง
2022-02-24,12:10:10,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2022-02-24,15:05:05,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-02-24,01:08:08,บางพลี-สุขสวัสดิ์,ปกติ,2,1,0,0,ขับรถเร็วเกินไป
2022-02-24,14:17:17,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-23,09:00:00,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-02-21,13:43:43,ฉลองรัช,ปกติ,0,0,0,0,เบรคกระทันหัน
2022-02-21,12:14:14,อุดรรัถยา,ปกติ,0,0,0,0,เบรคขัดข้อง
2022-02-21,11:15:15,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-02-21,19:46:46,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-02-21,22:39:39,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน
2022-02-20,20:41:41,ฉลองรัช,ปกติ,1,1,0,0,ขับรถเร็วเกินไป
2022-02-20,16:45:45,บูรพาวิถี,ปกติ,0,1,0,0,โรคประจำตัว
2022-02-20,14:45:45,เฉลิมมหานคร,ปกติ,0,3,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-20,02:02:02,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-20,01:30:30,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,เบรคขัดข้อง
2022-02-19,16:07:07,ศรีรัช,ปกติ,0,0,0,0,ยางแตก
2022-02-19,18:14:14,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,เครื่องยนต์ขัดข้อง
2022-02-18,23:44:44,ศรีรัช,ปกติ,1,1,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-18,09:52:52,บูรพาวิถี,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-18,22:39:39,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-02-18,13:36:36,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-17,07:00:00,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-02-17,19:17:17,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-02-17,01:54:54,บางพลี-สุขสวัสดิ์,ปกติ,2,2,0,0,หลับใน
2022-02-17,03:30:30,บางพลี-สุขสวัสดิ์,ฝนตก,0,0,0,0,ขับรถเร็วเกินไป
2022-02-17,21:02:02,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เบรคขัดข้อง
2022-02-16,00:59:59,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-14,21:20:20,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-14,15:56:56,อุดรรัถยา,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-02-13,09:30:30,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-02-12,13:33:33,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-02-12,01:33:33,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2022-02-11,21:31:31,ศรีรัช,ปกติ,0,0,0,0,เครื่องยนต์ขัดข้อง
2022-02-11,15:06:06,ฉลองรัช,ปกติ,0,0,0,0,เบรคไม่อยู่
2022-02-11,05:56:56,บูรพาวิถี,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2022-02-11,18:40:40,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-02-11,18:00:00,เฉลิมมหานคร,ปกติ,0,0,0,0,เบรคขัดข้อง
2022-02-11,19:04:04,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-09,13:34:34,ฉลองรัช,ฝนตก,1,1,0,0,เสียหลักหมุนชนขอบทาง
2022-02-09,14:58:58,ทางหลวงพิเศษหมายเลข 37,ปกติ,2,0,0,0,ขับรถเร็วเกินไป
2022-02-08,08:48:48,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-08,00:50:50,ฉลองรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-02-08,21:26:26,เฉลิมมหานคร,ปกติ,2,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-08,21:08:08,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-02-07,21:57:57,ศรีรัช,ปกติ,0,0,0,0,เบรคขัดข้อง
2022-02-07,10:12:12,ฉลองรัช,ปกติ,0,0,0,0,เบรคขัดข้อง
2022-02-07,18:24:24,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-02-07,22:52:52,เฉลิมมหานคร,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-05,20:15:15,ศรีรัช,ปกติ,0,1,0,0,นั่งบุลคลอีซูซุก้มเก็บของ
2022-02-05,13:58:58,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ยางแตก
2022-02-04,05:43:43,ฉลองรัช,ปกติ,1,0,0,0,ยางแตก
2022-02-04,23:51:51,ฉลองรัช,ปกติ,0,0,0,0,รถนั่งฮอนด้าขับย้อนทางลงพัฒ2
2022-02-04,15:03:03,อุดรรัถยา,ปกติ,1,0,0,0,ยางแตก
2022-02-04,13:19:19,เฉลิมมหานคร,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-04,20:55:55,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,เบรคขัดข้อง
2022-02-04,22:07:07,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-02-03,12:12:12,อุดรรัถยา,ปกติ,0,0,0,0,หลับใน
2022-02-03,01:50:50,เฉลิมมหานคร,ปกติ,2,0,0,0,หลับใน
2022-02-03,09:05:05,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-02,19:03:03,ศรีรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-02-02,22:19:19,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-02,00:18:18,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถประมาท
2022-02-01,05:30:30,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-02-01,15:13:13,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,เบรคขัดข้อง
2022-01-31,14:46:46,ศรีรัช,ปกติ,0,1,0,0,ก้มเก็บของ
2022-01-31,11:00:00,บูรพาวิถี,ปกติ,0,0,0,0,เพลิงไหม้
2022-01-30,00:48:48,เฉลิมมหานคร,ปกติ,1,0,1,0,ขับรถเร็วเกินไป
2022-01-29,00:04:04,ศรีรัช,ปกติ,0,0,0,0,หลับใน
2022-01-29,04:00:00,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-29,00:45:45,เฉลิมมหานคร,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-28,13:10:10,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,บรรทุกยื่นล้ำ
2022-01-28,09:44:44,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,บรรทุกเกิน/ของตกหล่น
2022-01-28,14:30:30,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-27,12:51:51,ฉลองรัช,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-25,08:34:34,ศรีรัช,ปกติ,1,0,0,0,เบรกกะทันหัน
2022-01-25,04:38:38,เฉลิมมหานคร,ปกติ,1,0,0,1,หลับใน
2022-01-25,12:24:24,เฉลิมมหานคร,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-23,01:44:44,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-23,00:42:42,ฉลองรัช,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2022-01-23,18:00:00,ฉลองรัช,ปกติ,0,1,0,0,เบรกกะทันหัน
2022-01-22,09:32:32,ศรีรัช,ฝนตก,0,0,0,0,ยางแตก
2022-01-22,10:28:28,ศรีรัช,ปกติ,0,0,0,0,ขับรถกระชั้นชิด
2022-01-22,10:20:20,เฉลิมมหานคร,ฝนตก,1,0,0,0,ขับรถเร็วเกินไป
2022-01-21,01:05:05,ศรีรัช,ปกติ,0,0,0,0,หลับใน
2022-01-21,15:12:12,ศรีรัช,ปกติ,0,0,0,0,ล้อหลุด
2022-01-21,00:23:23,ฉลองรัช,ปกติ,0,0,0,0,เพลิงไหม้
2022-01-20,11:37:37,ฉลองรัช,ปกติ,1,0,0,0,ขับรถคล่อมเลน
2022-01-20,01:45:45,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,หลับใน
2022-01-20,16:12:12,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-20,10:55:55,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,ขับชิดขอบทางขวามากเกินไป
2022-01-19,11:06:06,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-19,23:14:14,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-18,11:23:23,ฉลองรัช,ปกติ,0,0,0,0,เบรกกระชั้นชิด
2022-01-17,03:02:02,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,หลับใน
2022-01-17,05:05:05,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,มองไม่เห็น
2022-01-17,09:36:36,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,ขับรถเร็วเกินไป
2022-01-16,00:41:41,ฉลองรัช,ปกติ,0,0,0,0,ขับขี่กระชั้นชิด
2022-01-16,05:00:00,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,หลับใน
2022-01-15,06:50:50,ฉลองรัช,ปกติ,0,1,0,0,ยางแตก
2022-01-15,10:51:51,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
2022-01-15,14:50:50,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถช้าลง
2022-01-14,09:14:14,เฉลิมมหานคร,ปกติ,2,1,0,0,หลับใน
2022-01-14,19:59:59,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สภาพแวดล้อม
2022-01-11,19:34:34,ศรีรัช-วงแหวนรอบนอก,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-10,15:55:55,ฉลองรัช,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-09,19:43:43,ศรีรัช,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-09,07:55:55,ฉลองรัช,ปกติ,0,1,0,0,สภาพแวดล้อม
2022-01-08,05:06:06,ฉลองรัช,ปกติ,0,0,0,0,ยางแตกล้อหลัง
2022-01-08,12:53:53,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2022-01-06,21:57:57,ศรีรัช,ปกติ,0,0,0,0,ผู้ขับขี่นั่งบุคคลก้มดูโทรศัพท
2022-01-05,09:20:20,ศรีรัช,ปกติ,0,1,0,0,นั่งบุคคลIsuzuเบรคไม่ทัน
2022-01-05,15:39:39,บูรพาวิถี,ปกติ,0,0,0,0,บรรทุกรถ Atvเกิดไฟฟ้าลัดวงจร
2022-01-05,19:46:46,เฉลิมมหานคร,ปกติ,1,0,0,0,ขับรถเร็วเกินไป
2022-01-04,09:17:17,บูรพาวิถี,ปกติ,0,0,0,0,ขับรถเร็วเกินไป
